RESOLVED	spine-unity	Spine.Unity.SkeletonRenderer	FindAndApplySeparatorSlots	System.Collections.Generic.List`1<System.String>	GenericInstanceTypeAnalysisContext	18	0	UNKNOWN	CLASS_OBJECT_RELATIVE	System.Collections.Generic.List`1<System.String>	_size	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.Unity.SkeletonRenderer	FindAndApplySeparatorSlots	System.Collections.Generic.List`1<System.String>	GenericInstanceTypeAnalysisContext	18	0	UNKNOWN	CLASS_OBJECT_RELATIVE	System.Collections.Generic.List`1<System.String>	_size	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.Unity.SkeletonRenderer	FindAndApplySeparatorSlots	System.Collections.Generic.List`1<System.String>	GenericInstanceTypeAnalysisContext	18	0	UNKNOWN	CLASS_OBJECT_RELATIVE	System.Collections.Generic.List`1<System.String>	_size	System.Int32	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.ShortcutExtensions	DOResize	DG.Tweening.ShortcutExtensions+<>c__DisplayClass30_0	TypeAnalysisContext	10	0	ALLOCATION	CLASS_OBJECT_RELATIVE	DG.Tweening.ShortcutExtensions+<>c__DisplayClass30_0	target	UnityEngine.TrailRenderer	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.ShortcutExtensions	DOTime	DG.Tweening.ShortcutExtensions+<>c__DisplayClass31_0	TypeAnalysisContext	10	0	ALLOCATION	CLASS_OBJECT_RELATIVE	DG.Tweening.ShortcutExtensions+<>c__DisplayClass31_0	target	UnityEngine.TrailRenderer	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.TweenSettingsExtensions	From	DG.Tweening.Core.TweenerCore`3<T1, T2, TPlugOptions>	GenericInstanceTypeAnalysisContext	E8	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Core.TweenerCore`3<T1, T2, TPlugOptions>	<active>k__BackingField	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.TweenSettingsExtensions	From	DG.Tweening.Core.TweenerCore`3<T1, T2, TPlugOptions>	GenericInstanceTypeAnalysisContext	100	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Core.TweenerCore`3<T1, T2, TPlugOptions>	creationLocked	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.TweenSettingsExtensions	From	DG.Tweening.Core.TweenerCore`3<T1, T2, TPlugOptions>	GenericInstanceTypeAnalysisContext	121	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Core.TweenerCore`3<T1, T2, TPlugOptions>	isFromAllowed	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.ShortcutExtensions	DOMove	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>	GenericInstanceTypeAnalysisContext	E8	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>	<active>k__BackingField	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.ShortcutExtensions	DOMove	DG.Tweening.ShortcutExtensions+<>c__DisplayClass32_0	TypeAnalysisContext	10	0	ALLOCATION	CLASS_OBJECT_RELATIVE	DG.Tweening.ShortcutExtensions+<>c__DisplayClass32_0	target	UnityEngine.Transform	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.ShortcutExtensions	DOMoveX	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>	GenericInstanceTypeAnalysisContext	E8	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>	<active>k__BackingField	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.ShortcutExtensions	DOMoveX	DG.Tweening.ShortcutExtensions+<>c__DisplayClass33_0	TypeAnalysisContext	10	0	ALLOCATION	CLASS_OBJECT_RELATIVE	DG.Tweening.ShortcutExtensions+<>c__DisplayClass33_0	target	UnityEngine.Transform	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.TweenSettingsExtensions	From	DG.Tweening.Core.TweenerCore`3<UnityEngine.Color, UnityEngine.Color, DG.Tweening.Plugins.Options.ColorOptions>	GenericInstanceTypeAnalysisContext	E8	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Core.TweenerCore`3<UnityEngine.Color, UnityEngine.Color, DG.Tweening.Plugins.Options.ColorOptions>	<active>k__BackingField	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.TweenSettingsExtensions	From	DG.Tweening.Core.TweenerCore`3<UnityEngine.Color, UnityEngine.Color, DG.Tweening.Plugins.Options.ColorOptions>	GenericInstanceTypeAnalysisContext	100	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Core.TweenerCore`3<UnityEngine.Color, UnityEngine.Color, DG.Tweening.Plugins.Options.ColorOptions>	creationLocked	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.TweenSettingsExtensions	From	DG.Tweening.Core.TweenerCore`3<UnityEngine.Color, UnityEngine.Color, DG.Tweening.Plugins.Options.ColorOptions>	GenericInstanceTypeAnalysisContext	121	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Core.TweenerCore`3<UnityEngine.Color, UnityEngine.Color, DG.Tweening.Plugins.Options.ColorOptions>	isFromAllowed	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.Unity.SkeletonRenderer	ReapplySeparatorSlotNames	Spine.Unity.SkeletonRenderer	TypeAnalysisContext	48	0	THIS	CLASS_OBJECT_RELATIVE	Spine.Unity.SkeletonRenderer	separatorSlots	System.Collections.Generic.List`1<Spine.Slot>	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.Unity.SkeletonRenderer	ReapplySeparatorSlotNames	System.Collections.Generic.List`1<Spine.Slot>	GenericInstanceTypeAnalysisContext	1C	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.Collections.Generic.List`1<Spine.Slot>	_version	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.Unity.SkeletonRenderer	ReapplySeparatorSlotNames	System.Collections.Generic.List`1<Spine.Slot>	GenericInstanceTypeAnalysisContext	18	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.Collections.Generic.List`1<Spine.Slot>	_size	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.Unity.SkeletonRenderer	ReapplySeparatorSlotNames	System.Collections.Generic.List`1<Spine.Slot>	GenericInstanceTypeAnalysisContext	10	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.Collections.Generic.List`1<Spine.Slot>	_items	Spine.Slot[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.Unity.SkeletonRenderer	ReapplySeparatorSlotNames	System.Collections.Generic.List`1<Spine.Slot>	GenericInstanceTypeAnalysisContext	18	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.Collections.Generic.List`1<Spine.Slot>	_size	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.Unity.SkeletonRenderer	ReapplySeparatorSlotNames	Spine.Unity.SkeletonRenderer	TypeAnalysisContext	40	0	THIS	CLASS_OBJECT_RELATIVE	Spine.Unity.SkeletonRenderer	separatorSlotNames	System.String[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.Unity.SkeletonRenderer	ReapplySeparatorSlotNames	Spine.Unity.SkeletonRenderer	TypeAnalysisContext	C8	0	THIS	CLASS_OBJECT_RELATIVE	Spine.Unity.SkeletonRenderer	skeleton	Spine.Skeleton	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.Unity.SkeletonRenderer	ReapplySeparatorSlotNames	Spine.Unity.SkeletonRenderer	TypeAnalysisContext	48	0	THIS	CLASS_OBJECT_RELATIVE	Spine.Unity.SkeletonRenderer	separatorSlots	System.Collections.Generic.List`1<Spine.Slot>	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.Unity.SkeletonRenderer	ReapplySeparatorSlotNames	System.Collections.Generic.List`1<Spine.Slot>	GenericInstanceTypeAnalysisContext	10	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.Collections.Generic.List`1<Spine.Slot>	_items	Spine.Slot[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.Unity.SkeletonRenderer	ReapplySeparatorSlotNames	System.Collections.Generic.List`1<Spine.Slot>	GenericInstanceTypeAnalysisContext	1C	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.Collections.Generic.List`1<Spine.Slot>	_version	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.Unity.SkeletonRenderer	ReapplySeparatorSlotNames	System.Collections.Generic.List`1<Spine.Slot>	GenericInstanceTypeAnalysisContext	18	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.Collections.Generic.List`1<Spine.Slot>	_size	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.Unity.SkeletonRenderer	ReapplySeparatorSlotNames	System.Collections.Generic.List`1<Spine.Slot>	GenericInstanceTypeAnalysisContext	18	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.Collections.Generic.List`1<Spine.Slot>	_size	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.Unity.SkeletonRenderer	ReapplySeparatorSlotNames	System.Collections.Generic.List`1<Spine.Slot>	GenericInstanceTypeAnalysisContext	18	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.Collections.Generic.List`1<Spine.Slot>	_size	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.Unity.SkeletonRenderer	ReapplySeparatorSlotNames	Spine.Unity.SkeletonRenderer	TypeAnalysisContext	40	0	THIS	CLASS_OBJECT_RELATIVE	Spine.Unity.SkeletonRenderer	separatorSlotNames	System.String[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.Unity.SkeletonRenderer	ReapplySeparatorSlotNames	Spine.Unity.SkeletonRenderer	TypeAnalysisContext	40	0	THIS	CLASS_OBJECT_RELATIVE	Spine.Unity.SkeletonRenderer	separatorSlotNames	System.String[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.Unity.SkeletonRenderer	ReapplySeparatorSlotNames	Spine.Unity.SkeletonRenderer	TypeAnalysisContext	C0	0	THIS	CLASS_OBJECT_RELATIVE	Spine.Unity.SkeletonRenderer	valid	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.TweenSettingsExtensions	From	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>	GenericInstanceTypeAnalysisContext	E8	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>	<active>k__BackingField	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.TweenSettingsExtensions	From	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>	GenericInstanceTypeAnalysisContext	100	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>	creationLocked	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.TweenSettingsExtensions	From	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>	GenericInstanceTypeAnalysisContext	121	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>	isFromAllowed	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.ShortcutExtensions	DOMoveY	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>	GenericInstanceTypeAnalysisContext	E8	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>	<active>k__BackingField	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.ShortcutExtensions	DOMoveY	DG.Tweening.ShortcutExtensions+<>c__DisplayClass34_0	TypeAnalysisContext	10	0	ALLOCATION	CLASS_OBJECT_RELATIVE	DG.Tweening.ShortcutExtensions+<>c__DisplayClass34_0	target	UnityEngine.Transform	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.TweenSettingsExtensions	From	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector2, UnityEngine.Vector2, DG.Tweening.Plugins.CircleOptions>	GenericInstanceTypeAnalysisContext	E8	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector2, UnityEngine.Vector2, DG.Tweening.Plugins.CircleOptions>	<active>k__BackingField	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.TweenSettingsExtensions	From	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector2, UnityEngine.Vector2, DG.Tweening.Plugins.CircleOptions>	GenericInstanceTypeAnalysisContext	100	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector2, UnityEngine.Vector2, DG.Tweening.Plugins.CircleOptions>	creationLocked	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.TweenSettingsExtensions	From	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector2, UnityEngine.Vector2, DG.Tweening.Plugins.CircleOptions>	GenericInstanceTypeAnalysisContext	121	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector2, UnityEngine.Vector2, DG.Tweening.Plugins.CircleOptions>	isFromAllowed	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	104	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	<position>k__BackingField	System.Single	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	2D	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	isInverted	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	B4	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	easeType	DG.Tweening.Ease	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	B4	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	easeType	DG.Tweening.Ease	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	B8	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	customEase	DG.Tweening.EaseFunction	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	A0	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	duration	System.Single	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	C0	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	easeOvershootOrAmplitude	System.Single	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	C4	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	easePeriod	System.Single	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	A0	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	duration	System.Single	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	B4	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	easeType	DG.Tweening.Ease	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	B8	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	customEase	DG.Tweening.EaseFunction	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	104	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	<position>k__BackingField	System.Single	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	A0	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	duration	System.Single	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	C0	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	easeOvershootOrAmplitude	System.Single	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	C4	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	easePeriod	System.Single	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	A0	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	duration	System.Single	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	A4	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	loops	System.Int32	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	A8	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	loopType	DG.Tweening.LoopType	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	A0	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	duration	System.Single	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	A4	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	loops	System.Int32	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	A4	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	loops	System.Int32	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	A8	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	loopType	DG.Tweening.LoopType	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	A0	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	duration	System.Single	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	A0	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	duration	System.Single	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	A0	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	duration	System.Single	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.ShortcutExtensions	DOMoveZ	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>	GenericInstanceTypeAnalysisContext	E8	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>	<active>k__BackingField	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.ShortcutExtensions	DOMoveZ	DG.Tweening.ShortcutExtensions+<>c__DisplayClass35_0	TypeAnalysisContext	10	0	ALLOCATION	CLASS_OBJECT_RELATIVE	DG.Tweening.ShortcutExtensions+<>c__DisplayClass35_0	target	UnityEngine.Transform	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	2C	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	isBackwards	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	A0	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	duration	System.Single	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	A0	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	duration	System.Single	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	A4	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	loops	System.Int32	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	A4	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	loops	System.Int32	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	A8	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	loopType	DG.Tweening.LoopType	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	10C	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	completedLoops	System.Int32	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	10C	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	completedLoops	System.Int32	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	E8	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	<active>k__BackingField	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	111	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	isComplete	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	111	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	isComplete	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	A0	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	duration	System.Single	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	A8	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	loopType	DG.Tweening.LoopType	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	A0	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	duration	System.Single	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	A0	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	duration	System.Single	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	A4	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	loops	System.Int32	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	2C	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	isBackwards	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	DOTween	DG.Tweening.Sequence	DoApplyTween	DG.Tweening.Sequence	TypeAnalysisContext	2D	0	PARAMETER	CLASS_OBJECT_RELATIVE	DG.Tweening.Tween	isInverted	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.Unity.SkeletonRenderer	AssignSpriteMaskMaterials	Spine.Unity.SkeletonRenderer	TypeAnalysisContext	60	0	THIS	CLASS_OBJECT_RELATIVE	Spine.Unity.SkeletonRenderer	maskInteraction	UnityEngine.SpriteMaskInteraction	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.Unity.SkeletonRenderer	AssignSpriteMaskMaterials	Spine.Unity.SkeletonRenderer	TypeAnalysisContext	68	0	THIS	CLASS_OBJECT_RELATIVE	Spine.Unity.SkeletonRenderer	maskMaterials	Spine.Unity.SkeletonRenderer+SpriteMaskInteractionMaterials	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.Unity.SkeletonRenderer	AssignSpriteMaskMaterials	Spine.Unity.SkeletonRenderer+SpriteMaskInteractionMaterials	TypeAnalysisContext	10	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	Spine.Unity.SkeletonRenderer+SpriteMaskInteractionMaterials	materialsMaskDisabled	UnityEngine.Material[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.Unity.SkeletonRenderer	AssignSpriteMaskMaterials	Spine.Unity.SkeletonRenderer	TypeAnalysisContext	B0	0	THIS	CLASS_OBJECT_RELATIVE	Spine.Unity.SkeletonRenderer	meshRenderer	UnityEngine.MeshRenderer	INSTANCE	-	DIRECT
